MEXICO,4,5.26,28.95
PARAGUAY,15,19.74,48.68
PERU,4,5.26,53.95
URUGUAY,10,13.16,67.11
VENEZUELA,4,5.26,72.37
ISRAEL,1,1.32,73.68
HONG KONG,1,1.32,75
ARMENIA,2,2.63,77.63
ESPA�A,4,5.26,82.89
FRANCIA,3,3.95,86.84
ITALIA,5,6.58,93.42
POLONIA,1,1.32,94.74
REINO UNIDO,1,1.32,96.05
ALEMANIA,3,3.95,100
Total,76,100,100
,,,
NSA :,930,,
,,,
AREA # 020131710,2898,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
LIBIA,1,1.18,1.18
MARRUECOS,2,2.35,3.53
BOLIVIA,4,4.71,8.24
BRASIL,6,7.06,15.29
COLOMBIA,3,3.53,18.82
CHILE,2,2.35,21.18
ECUADOR,1,1.18,22.35
GUATEMALA,1,1.18,23.53
HAITI,1,1.18,24.71
PARAGUAY,10,11.76,36.47
PERU,9,10.59,47.06
URUGUAY,10,11.76,58.82
COREA REPUBLICANA,2,2.35,61.18
IRAN,1,1.18,62.35
ISRAEL,3,3.53,65.88
AUSTRIA,1,1.18,67.06
ESPA�A,8,9.41,76.47
FRANCIA,4,4.71,81.18
HUNGRIA,3,3.53,84.71
ITALIA,4,4.71,89.41
PORTUGAL,1,1.18,90.59
SUECIA,2,2.35,92.94
ALEMANIA,3,3.53,96.47
UCRANIA,1,1.18,97.65
MONTENEGRO,1,1.18,98.82
AUSTRALIA,1,1.18,100
Total,85,100,100
,,,
NSA :,859,,
,,,
AREA # 020131711,2899,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,2.56,2.56
BRASIL,2,5.13,7.69
CHILE,4,10.26,17.95
PARAGUAY,5,12.82,30.77
PERU,1,2.56,33.33
URUGUAY,4,10.26,43.59
VENEZUELA,1,2.56,46.15
CHINA,4,10.26,56.41
AUSTRIA,1,2.56,58.97
ESPA�A,1,2.56,61.54
IRLANDA,1,2.56,64.1
ITALIA,7,17.95,82.05
POLONIA,2,5.13,87.18
RUMANIA,1,2.56,89.74
ALEMANIA,4,10.26,100
Total,39,100,100
,,,
NSA :,531,,
,,,
AREA # 020131801,2900,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,5,5.26,5.26
COLOMBIA,6,6.32,11.58
CHILE,7,7.37,18.95
ECUADOR,2,2.11,21.05
ESTADOS UNIDOS,2,2.11,23.16
MEXICO,5,5.26,28.42
PARAGUAY,9,9.47,37.89
PERU,10,10.53,48.42
URUGUAY,22,23.16,71.58
VENEZUELA,3,3.16,74.74
JAPON,3,3.16,77.89
LIBANO,1,1.05,78.95
AUSTRIA,1,1.05,80
ESPA�A,3,3.16,83.16
FRANCIA,2,2.11,85.26
ITALIA,11,11.58,96.84
PORTUGAL,1,1.05,97.89
SUIZA,1,1.05,98.95
ALEMANIA,1,1.05,100
Total,95,100,100
,,,
NSA :,793,,
,,,
AREA # 020131802,2901,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.04,1.04
BRASIL,1,1.04,2.08
COLOMBIA,10,10.42,12.5
CUBA,1,1.04,13.54
CHILE,5,5.21,18.75
REPUBLICA DOMINICANA,2,2.08,20.83
ECUADOR,1,1.04,21.88
ESTADOS UNIDOS,2,2.08,23.96
MEXICO,1,1.04,25
PARAGUAY,12,12.5,37.5
PERU,21,21.88,59.38
URUGUAY,15,15.63,75
VENEZUELA,1,1.04,76.04
CHINA,2,2.08,78.13
TAIWAN,2,2.08,80.21
ISRAEL,1,1.04,81.25
ESPA�A,4,4.17,85.42
FRANCIA,1,1.04,86.46
ITALIA,7,7.29,93.75
POLONIA,1,1.04,94.79
REINO UNIDO,1,1.04,95.83
ALEMANIA,2,2.08,97.92
RUSIA,1,1.04,98.96
REPUBLICA CHECA,1,1.04,100
Total,96,100,100
,,,
NSA :,771,,
,,,
AREA # 020131803,2902,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.32,1.32
BRASIL,3,3.95,5.26
COLOMBIA,3,3.95,9.21
CHILE,1,1.32,10.53
ECUADOR,6,7.89,18.42
ESTADOS UNIDOS,5,6.58,25
PARAGUAY,10,13.16,38.16
PERU,8,10.53,48.68
URUGUAY,7,9.21,57.89
VENEZUELA,2,2.63,60.53
CHINA,2,2.63,63.16
LIBANO,1,1.32,64.47
ESPA�A,13,17.11,81.58
ITALIA,3,3.95,85.53
PAISES BAJOS,3,3.95,89.47
POLONIA,1,1.32,90.79
ALEMANIA,3,3.95,94.74
RUSIA,4,5.26,100
Total,76,100,100
,,,
NSA :,864,,
,,,
AREA # 020131804,2903,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,2.17,2.17
BRASIL,2,4.35,6.52
COLOMBIA,1,2.17,8.7
CHILE,1,2.17,10.87
REPUBLICA DOMINICANA,1,2.17,13.04
ESTADOS UNIDOS,2,4.35,17.39
PARAGUAY,16,34.78,52.17
PERU,4,8.7,60.87
URUGUAY,2,4.35,65.22
VENEZUELA,1,2.17,67.39
CHINA,1,2.17,69.57
ESPA�A,6,13.04,82.61
GRECIA,1,2.17,84.78
ITALIA,3,6.52,91.3
CHIPRE,1,2.17,93.48
ALEMANIA,1,2.17,95.65
RUSIA,1,2.17,97.83
NUEVA ZELANDA,1,2.17,100
Total,46,100,100
,,,
NSA :,673,,
,,,
AREA # 020131805,2904,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,3,5.08,5.08
BRASIL,2,3.39,8.47
COLOMBIA,2,3.39,11.86
CUBA,2,3.39,15.25
REPUBLICA DOMINICANA,1,1.69,16.95
ESTADOS UNIDOS,3,5.08,22.03
MEXICO,1,1.69,23.73
PARAGUAY,10,16.95,40.68
PERU,4,6.78,47.46
URUGUAY,4,6.78,54.24
VENEZUELA,2,3.39,57.63
ISRAEL,3,5.08,62.71
JAPON,1,1.69,64.41
BULGARIA,1,1.69,66.1
ESPA�A,3,5.08,71.19
FRANCIA,5,8.47,79.66
GRECIA,1,1.69,81.36
ITALIA,5,8.47,89.83
SUIZA,1,1.69,91.53
TURQUIA,1,1.69,93.22
ALEMANIA,3,5.08,98.31
REPUBLICA CHECA,1,1.69,100
Total,59,100,100
,,,
NSA :,643,,
,,,
AREA # 020131806,2905,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.72,1.72
COSTA RICA,2,3.45,5.17
ECUADOR,1,1.72,6.9
ESTADOS UNIDOS,5,8.62,15.52
PARAGUAY,11,18.97,34.48
PERU,2,3.45,37.93
URUGUAY,7,12.07,50
VENEZUELA,2,3.45,53.45
ISRAEL,1,1.72,55.17
JAPON,2,3.45,58.62
BULGARIA,1,1.72,60.34
ESPA�A,9,15.52,75.86
HUNGRIA,1,1.72,77.59
ITALIA,7,12.07,89.66
PORTUGAL,1,1.72,91.38
REINO UNIDO,1,1.72,93.1
ALEMANIA,3,5.17,98.28
UCRANIA,1,1.72,100
Total,58,100,100
,,,
NSA :,681,,
,,,
AREA # 020131807,2906,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,1.41,1.41
BOLIVIA,1,1.41,2.82
BRASIL,2,2.82,5.63
COLOMBIA,2,2.82,8.45
CHILE,1,1.41,9.86
EL SALVADOR,1,1.41,11.27
ESTADOS UNIDOS,3,4.23,15.49
MEXICO,3,4.23,19.72
PARAGUAY,8,11.27,30.99
PERU,9,12.68,43.66
URUGUAY,16,22.54,66.2
JAPON,2,2.82,69.01
ESPA�A,6,8.45,77.46
FRANCIA,1,1.41,78.87
HUNGRIA,1,1.41,80.28
ITALIA,4,5.63,85.92
POLONIA,1,1.41,87.32
REINO UNIDO,2,2.82,90.14
RUMANIA,1,1.41,91.55
ALEMANIA,5,7.04,98.59
CROACIA,1,1.41,100
Total,71,100,100
,,,
NSA :,900,,
,,,
AREA # 020131808,2907,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,3,4.17,4.17
BRASIL,3,4.17,8.33
CHILE,2,2.78,11.11
ECUADOR,2,2.78,13.89
ESTADOS UNIDOS,1,1.39,15.28
HAITI,1,1.39,16.67
MEXICO,2,2.78,19.44
PARAGUAY,18,25,44.44
PERU,2,2.78,47.22
URUGUAY,6,8.33,55.56
VENEZUELA,1,1.39,56.94
JAPON,2,2.78,59.72
LIBANO,1,1.39,61.11
SIRIA,4,5.56,66.67
ESPA�A,7,9.72,76.39
FRANCIA,4,5.56,81.94
ITALIA,9,12.5,94.44
RUMANIA,2,2.78,97.22
TURQUIA,1,1.39,98.61
ALEMANIA,1,1.39,100
Total,72,100,100
,,,
NSA :,729,,
,,,
AREA # 020131809,2908,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,3.13,3.13
BRASIL,3,4.69,7.81
CANADA,5,7.81,15.63
CHILE,1,1.56,17.19
ESTADOS UNIDOS,3,4.69,21.88
PANAMA,1,1.56,23.44
PARAGUAY,7,10.94,34.38
URUGUAY,3,4.69,39.06
AUSTRIA,1,1.56,40.63
ESPA�A,17,26.56,67.19
FRANCIA,1,1.56,68.75
HUNGRIA,1,1.56,70.31
ITALIA,3,4.69,75
POLONIA,3,4.69,79.69
RUMANIA,5,7.81,87.5
CHIPRE,1,1.56,89.06
TURQUIA,1,1.56,90.63
ALEMANIA,4,6.25,96.88
CROACIA,2,3.13,100
Total,64,100,100
,,,
NSA :,461,,
,,,
AREA # 020131810,2909,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,1.04,1.04
KENYA,1,1.04,2.08
BOLIVIA,3,3.13,5.21
BRASIL,2,2.08,7.29
COLOMBIA,4,4.17,11.46
CHILE,2,2.08,13.54
ECUADOR,1,1.04,14.58
ESTADOS UNIDOS,10,10.42,25
PARAGUAY,29,30.21,55.21
PERU,6,6.25,61.46
URUGUAY,11,11.46,72.92
LIBANO,1,1.04,73.96
SIRIA,1,1.04,75
AUSTRIA,1,1.04,76.04
ESPA�A,5,5.21,81.25
FRANCIA,1,1.04,82.29
GRECIA,1,1.04,83.33
ITALIA,4,4.17,87.5
POLONIA,3,3.13,90.63
REINO UNIDO,4,4.17,94.79
SUIZA,3,3.13,97.92
ALEMANIA,1,1.04,98.96
UCRANIA,1,1.04,100
Total,96,100,100
,,,
NSA :,716,,
,,,
AREA # 020131901,2910,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,4,5.8,5.8
BRASIL,1,1.45,7.25
COLOMBIA,1,1.45,8.7
CHILE,1,1.45,10.14
ECUADOR,1,1.45,11.59
MEXICO,2,2.9,14.49
PARAGUAY,3,4.35,18.84
PERU,29,42.03,60.87
URUGUAY,6,8.7,69.57
CHINA,4,5.8,75.36
BELGICA,1,1.45,76.81
ESPA�A,8,11.59,88.41
FRANCIA,1,1.45,89.86
ITALIA,4,5.8,95.65
ALEMANIA,1,1.45,97.1
REPUBLICA CHECA,1,1.45,98.55
MONTENEGRO,1,1.45,100
Total,69,100,100
,,,
NSA :,736,,
,,,
AREA # 020131902,2911,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.67,1.67
BRASIL,3,5,6.67
CHILE,6,10,16.67
ESTADOS UNIDOS,5,8.33,25
GUATEMALA,1,1.67,26.67
PARAGUAY,14,23.33,50
PERU,2,3.33,53.33
URUGUAY,7,11.67,65
VENEZUELA,2,3.33,68.33
TAIWAN,1,1.67,70
ARMENIA,1,1.67,71.67
ESPA�A,2,3.33,75
FRANCIA,4,6.67,81.67
HUNGRIA,1,1.67,83.33
ITALIA,5,8.33,91.67
POLONIA,2,3.33,95
RUMANIA,1,1.67,96.67
SUIZA,1,1.67,98.33
ALEMANIA,1,1.67,100
Total,60,100,100
,,,
NSA :,873,,
,,,
AREA # 020131903,2912,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SUDAFRICA,1,1.72,1.72
BOLIVIA,1,1.72,3.45
BRASIL,2,3.45,6.9
COLOMBIA,5,8.62,15.52
ESTADOS UNIDOS,3,5.17,20.69
PANAMA,1,1.72,22.41
PARAGUAY,6,10.34,32.76
PERU,1,1.72,34.48
URUGUAY,8,13.79,48.28
VENEZUELA,2,3.45,51.72
TAIWAN,2,3.45,55.17
ISRAEL,1,1.72,56.9
LIBANO,1,1.72,58.62
KAZAJISTAN,4,6.9,65.52
ESPA�A,6,10.34,75.86
FRANCIA,1,1.72,77.59
GRECIA,2,3.45,81.03
ITALIA,3,5.17,86.21
PORTUGAL,1,1.72,87.93
ALEMANIA,5,8.62,96.55
ESLOVENIA,1,1.72,98.28
MONTENEGRO,1,1.72,100
Total,58,100,100
,,,
NSA :,641,,
,,,
AREA # 020131904,2913,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,3.03,3.03
CANADA,1,3.03,6.06
COLOMBIA,1,3.03,9.09
CHILE,3,9.09,18.18
NICARAGUA,1,3.03,21.21
PARAGUAY,5,15.15,36.36
PERU,4,12.12,48.48
URUGUAY,3,9.09,57.58
VENEZUELA,1,3.03,60.61
ESPA�A,3,9.09,69.7
ITALIA,1,3.03,72.73
PAISES BAJOS,1,3.03,75.76
POLONIA,2,6.06,81.82
SUIZA,1,3.03,84.85
ALEMANIA,5,15.15,100
Total,33,100,100
,,,
NSA :,467,,
,,,
AREA # 020131905,2914,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,5,6.02,6.02
COLOMBIA,3,3.61,9.64
CHILE,3,3.61,13.25
ESTADOS UNIDOS,5,6.02,19.28
MEXICO,1,1.2,20.48
PARAGUAY,5,6.02,26.51
PERU,4,4.82,31.33
URUGUAY,5,6.02,37.35
JAPON,1,1.2,38.55
LIBANO,1,1.2,39.76
ARMENIA,1,1.2,40.96
ESPA�A,15,18.07,59.04
FRANCIA,4,4.82,63.86
ITALIA,15,18.07,81.93
PAISES BAJOS,1,1.2,83.13
POLONIA,3,3.61,86.75
REINO UNIDO,2,2.41,89.16
ALEMANIA,5,6.02,95.18
RUSIA,2,2.41,97.59
AUSTRALIA,2,2.41,100
Total,83,100,100
,,,
NSA :,846,,
,,,
AREA # 020131906,2915,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,5.56,5.56
COLOMBIA,4,11.11,16.67
CUBA,1,2.78,19.44
CHILE,1,2.78,22.22
ESTADOS UNIDOS,2,5.56,27.78
MEXICO,2,5.56,33.33
PERU,2,5.56,38.89
URUGUAY,8,22.22,61.11
ESPA�A,3,8.33,69.44
IRLANDA,1,2.78,72.22
ITALIA,4,11.11,83.33
ALEMANIA,3,8.33,91.67
RUSIA,2,5.56,97.22
UCRANIA,1,2.78,100
Total,36,100,100
,,,
NSA :,461,,
,,,
AREA # 020131907,2916,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.49,1.49
BRASIL,1,1.49,2.99
COLOMBIA,3,4.48,7.46
CHILE,2,2.99,10.45
EL SALVADOR,1,1.49,11.94
ESTADOS UNIDOS,4,5.97,17.91
MEXICO,2,2.99,20.9
PARAGUAY,10,14.93,35.82
PERU,7,10.45,46.27
URUGUAY,11,16.42,62.69
COREA DEMOCRATICA,2,2.99,65.67
COREA REPUBLICANA,1,1.49,67.16
ISRAEL,2,2.99,70.15
JAPON,3,4.48,74.63
AUSTRIA,1,1.49,76.12
ESPA�A,2,2.99,79.1
FRANCIA,5,7.46,86.57
HUNGRIA,1,1.49,88.06
ITALIA,2,2.99,91.04
POLONIA,1,1.49,92.54
REINO UNIDO,1,1.49,94.03
ALEMANIA,3,4.48,98.51
MONTENEGRO,1,1.49,100
Total,67,100,100
,,,
NSA :,666,,
,,,
AREA # 020131908,2917,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,3,6.12,6.12
COLOMBIA,4,8.16,14.29
CHILE,2,4.08,18.37
ECUADOR,1,2.04,20.41
ESTADOS UNIDOS,5,10.2,30.61
PARAGUAY,10,20.41,51.02
PERU,1,2.04,53.06
URUGUAY,4,8.16,61.22
VENEZUELA,1,2.04,63.27
JAPON,1,2.04,65.31
ESPA�A,1,2.04,67.35
ITALIA,3,6.12,73.47
NORUEGA,1,2.04,75.51
POLONIA,2,4.08,79.59
RUMANIA,1,2.04,81.63
SUIZA,1,2.04,83.67
ALEMANIA,3,6.12,89.8
RUSIA,4,8.16,97.96
REPUBLICA CHECA,1,2.04,100
Total,49,100,100
,,,
NSA :,695,,
,,,
AREA # 020131909,2918,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,1.61,1.61
BOLIVIA,1,1.61,3.23
BRASIL,1,1.61,4.84
CANADA,1,1.61,6.45
COLOMBIA,5,8.06,14.52
CHILE,6,9.68,24.19
ESTADOS UNIDOS,3,4.84,29.03
PARAGUAY,15,24.19,53.23
PERU,5,8.06,61.29
PUERTO RICO,1,1.61,62.9
URUGUAY,7,11.29,74.19
INDIA,1,1.61,75.81
ESPA�A,8,12.9,88.71
FRANCIA,1,1.61,90.32
ITALIA,2,3.23,93.55
POLONIA,1,1.61,95.16
REINO UNIDO,2,3.23,98.39
RUMANIA,1,1.61,100
Total,62,100,100
,,,
NSA :,599,,
,,,
AREA # 020131910,2919,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,2.04,2.04
BRASIL,1,2.04,4.08
COSTA RICA,1,2.04,6.12
CHILE,2,4.08,10.2
ESTADOS UNIDOS,2,4.08,14.29
PARAGUAY,8,16.33,30.61
PERU,3,6.12,36.73
URUGUAY,8,16.33,53.06
VENEZUELA,4,8.16,61.22
LIBANO,1,2.04,63.27
AUSTRIA,1,2.04,65.31
BELGICA,1,2.04,67.35
ESPA�A,3,6.12,73.47
FRANCIA,1,2.04,75.51
HUNGRIA,1,2.04,77.55
ITALIA,3,6.12,83.67
POLONIA,3,6.12,89.8
TURQUIA,1,2.04,91.84
ALEMANIA,1,2.04,93.88
CROACIA,3,6.12,100
Total,49,100,100
,,,
NSA :,644,,
,,,
AREA # 020131911,2920,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,1,3.33,3.33
COLOMBIA,5,16.67,20
ESTADOS UNIDOS,1,3.33,23.33
GUATEMALA,1,3.33,26.67
PARAGUAY,8,26.67,53.33
PERU,4,13.33,66.67
URUGUAY,2,6.67,73.33
ISRAEL,1,3.33,76.67
ESPA�A,3,10,86.67
ITALIA,3,10,96.67
ALEMANIA,1,3.33,100
Total,30,100,100
,,,
NSA :,375,,
,,,
AREA # 020131912,2921,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,4,5.19,5.19
BRASIL,4,5.19,10.39
COLOMBIA,2,2.6,12.99
CHILE,2,2.6,15.58
REPUBLICA DOMINICANA,1,1.3,16.88
ESTADOS UNIDOS,1,1.3,18.18
MEXICO,1,1.3,19.48
PARAGUAY,8,10.39,29.87
PERU,3,3.9,33.77
PUERTO RICO,1,1.3,35.06
URUGUAY,9,11.69,46.75
VENEZUELA,2,2.6,49.35
ISRAEL,1,1.3,50.65
JAPON,2,2.6,53.25
ARMENIA,1,1.3,54.55
AUSTRIA,1,1.3,55.84
ESPA�A,8,10.39,66.23
FRANCIA,2,2.6,68.83
GRECIA,1,1.3,70.13
ITALIA,10,12.99,83.12
POLONIA,4,5.19,88.31
REINO UNIDO,2,2.6,90.91
RUMANIA,1,1.3,92.21
TURQUIA,1,1.3,93.51
ALEMANIA,4,5.19,98.7
RUSIA,1,1.3,100
Total,77,100,100
,,,
NSA :,676,,
,,,
AREA # 020132001,2922,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,4.76,4.76
BRASIL,2,4.76,9.52
COLOMBIA,2,4.76,14.29
ESTADOS UNIDOS,2,4.76,19.05
PARAGUAY,6,14.29,33.33
PERU,1,2.38,35.71
TRINIDAD Y TOBAGO,2,4.76,40.48
URUGUAY,2,4.76,45.24
CHINA,2,4.76,50
BULGARIA,1,2.38,52.38
ESPA�A,12,28.57,80.95
ITALIA,3,7.14,88.1
POLONIA,1,2.38,90.48
ALEMANIA,4,9.52,100
Total,42,100,100
,,,
NSA :,604,,
,,,
AREA # 020132002,2923,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.28,1.28
BRASIL,5,6.41,7.69
CUBA,2,2.56,10.26
CHILE,7,8.97,19.23
ECUADOR,2,2.56,21.79
ESTADOS UNIDOS,6,7.69,29.49
PARAGUAY,6,7.69,37.18
PERU,6,7.69,44.87
URUGUAY,15,19.23,64.1
TAIWAN,2,2.56,66.67
IRAN,1,1.28,67.95
JAPON,3,3.85,71.79
LIBANO,1,1.28,73.08
BELGICA,1,1.28,74.36
BULGARIA,1,1.28,75.64
ESPA�A,4,5.13,80.77
FRANCIA,1,1.28,82.05
ITALIA,8,10.26,92.31
POLONIA,3,3.85,96.15
TURQUIA,1,1.28,97.44
ALEMANIA,2,2.56,100
Total,78,100,100
,,,
NSA :,865,,
,,,
AREA # 020132003,2924,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
CAMERUN,1,2.86,2.86
BOLIVIA,3,8.57,11.43
BRASIL,2,5.71,17.14
CHILE,2,5.71,22.86
ESTADOS UNIDOS,2,5.71,28.57
PERU,2,5.71,34.29
URUGUAY,10,28.57,62.86
ISRAEL,1,2.86,65.71
ESPA�A,1,2.86,68.57
FRANCIA,1,2.86,71.43
POLONIA,1,2.86,74.29
ALEMANIA,6,17.14,91.43
RUSIA,1,2.86,94.29
UCRANIA,1,2.86,97.14
ESLOVAQUIA,1,2.86,100
Total,35,100,100
,,,
NSA :,377,,
,,,
AREA # 020132004,2925,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,3,6.38,6.38
BRASIL,5,10.64,17.02
COLOMBIA,1,2.13,19.15
CHILE,1,2.13,21.28
PARAGUAY,7,14.89,36.17
PERU,2,4.26,40.43
URUGUAY,8,17.02,57.45
CHINA,1,2.13,59.57
ISRAEL,5,10.64,70.21
AUSTRIA,1,2.13,72.34
ESPA�A,3,6.38,78.72
FRANCIA,1,2.13,80.85
ITALIA,4,8.51,89.36
POLONIA,2,4.26,93.62
ALEMANIA,2,4.26,97.87
CROACIA,1,2.13,100
Total,47,100,100
,,,
NSA :,638,,
,,,
AREA # 020132005,2926,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,3,7.69,7.69
COLOMBIA,4,10.26,17.95
REPUBLICA DOMINICANA,2,5.13,23.08
ESTADOS UNIDOS,1,2.56,25.64
PARAGUAY,3,7.69,33.33
PERU,5,12.82,46.15
URUGUAY,7,17.95,64.1
VENEZUELA,3,7.69,71.79
CHINA,2,5.13,76.92
IRAN,1,2.56,79.49
ESPA�A,2,5.13,84.62
ITALIA,4,10.26,94.87
ALEMANIA,1,2.56,97.44
UCRANIA,1,2.56,100
Total,39,100,100
,,,
NSA :,563,,
,,,
AREA # 020132006,2927,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,1.22,1.22
MARRUECOS,1,1.22,2.44
AFRICA,2,2.44,4.88
BOLIVIA,5,6.1,10.98
BRASIL,3,3.66,14.63
COLOMBIA,1,1.22,15.85
CUBA,5,6.1,21.95
CHILE,3,3.66,25.61
ECUADOR,12,14.63,40.24
ESTADOS UNIDOS,1,1.22,41.46
MEXICO,1,1.22,42.68
PARAGUAY,4,4.88,47.56
PERU,10,12.2,59.76
URUGUAY,14,17.07,76.83
VENEZUELA,4,4.88,81.71
CHINA,2,2.44,84.15
ESPA�A,7,8.54,92.68
FRANCIA,1,1.22,93.9
ITALIA,1,1.22,95.12
POLONIA,2,2.44,97.56
TURQUIA,1,1.22,98.78
ALEMANIA,1,1.22,100
Total,82,100,100
,,,
NSA :,733,,
,,,
AREA # 020132007,2928,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,1,1.85,1.85
COLOMBIA,3,5.56,7.41
CHILE,3,5.56,12.96
ESTADOS UNIDOS,3,5.56,18.52
PARAGUAY,8,14.81,33.33
PERU,3,5.56,38.89
URUGUAY,4,7.41,46.3
VENEZUELA,4,7.41,53.7
COREA DEMOCRATICA,4,7.41,61.11
COREA REPUBLICANA,2,3.7,64.81
CHINA,2,3.7,68.52
JAPON,2,3.7,72.22
AUSTRIA,1,1.85,74.07
ESPA�A,5,9.26,83.33
FRANCIA,1,1.85,85.19
ITALIA,3,5.56,90.74
REINO UNIDO,1,1.85,92.59
SUIZA,1,1.85,94.44
ALEMANIA,2,3.7,98.15
MONTENEGRO,1,1.85,100
Total,54,100,100
,,,
NSA :,781,,
,,,
AREA # 020132008,2929,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.75,1.75
BRASIL,8,14.04,15.79
COLOMBIA,2,3.51,19.3
CHILE,4,7.02,26.32
ECUADOR,5,8.77,35.09
ESTADOS UNIDOS,3,5.26,40.35
MEXICO,1,1.75,42.11
PARAGUAY,1,1.75,43.86
PERU,8,14.04,57.89
URUGUAY,8,14.04,71.93
COREA DEMOCRATICA,3,5.26,77.19
BELGICA,1,1.75,78.95
ESPA�A,2,3.51,82.46
FRANCIA,3,5.26,87.72
GRECIA,1,1.75,89.47
ITALIA,2,3.51,92.98
POLONIA,1,1.75,94.74
TURQUIA,1,1.75,96.49
ALEMANIA,2,3.51,100
Total,57,100,100
,,,
NSA :,726,,
,,,
AREA # 020132009,2930,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SUDAFRICA,1,2.04,2.04
BRASIL,2,4.08,6.12
COLOMBIA,4,8.16,14.29
CHILE,4,8.16,22.45
REPUBLICA DOMINICANA,1,2.04,24.49
ESTADOS UNIDOS,2,4.08,28.57
PARAGUAY,5,10.2,38.78
PERU,6,12.24,51.02
URUGUAY,4,8.16,59.18
VENEZUELA,3,6.12,65.31
INDIA,1,2.04,67.35
ESPA�A,5,10.2,77.55
FRANCIA,3,6.12,83.67
HUNGRIA,1,2.04,85.71
ITALIA,3,6.12,91.84
PORTUGAL,1,2.04,93.88
ALEMANIA,1,2.04,95.92
RUSIA,2,4.08,100
Total,49,100,100
,,,
NSA :,502,,
,,,
AREA # 020132010,2931,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,6.45,6.45
BRASIL,1,3.23,9.68
CUBA,2,6.45,16.13
CHILE,1,3.23,19.35
ESTADOS UNIDOS,1,3.23,22.58
PARAGUAY,4,12.9,35.48
PERU,11,35.48,70.97
URUGUAY,3,9.68,80.65
CHINA,1,3.23,83.87
LIBANO,1,3.23,87.1
AUSTRIA,1,3.23,90.32
FRANCIA,1,3.23,93.55
ITALIA,1,3.23,96.77
PORTUGAL,1,3.23,100
Total,31,100,100
,,,
NSA :,533,,
,,,
AREA # 020132011,2932,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,2.5,2.5
COLOMBIA,5,12.5,15
CUBA,1,2.5,17.5
CHILE,4,10,27.5
ECUADOR,1,2.5,30
ESTADOS UNIDOS,2,5,35
PARAGUAY,8,20,55
PERU,4,10,65
URUGUAY,1,2.5,67.5
ESPA�A,5,12.5,80
GRECIA,1,2.5,82.5
ITALIA,3,7.5,90
POLONIA,1,2.5,92.5
PORTUGAL,1,2.5,95
REINO UNIDO,1,2.5,97.5
ALEMANIA,1,2.5,100
Total,40,100,100
,,,
NSA :,558,,
,,,
AREA # 020132012,2933,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,5,10.42,10.42
COLOMBIA,4,8.33,18.75
CHILE,2,4.17,22.92
ECUADOR,2,4.17,27.08
PANAMA,1,2.08,29.17
PARAGUAY,9,18.75,47.92
PERU,3,6.25,54.17
URUGUAY,7,14.58,68.75
VENEZUELA,1,2.08,70.83
CHINA,3,6.25,77.08
JAPON,1,2.08,79.17
